package,file,line,pattern,snippet,classification
vctrs,R/size.R,158,native_entry,".Call(ffi_as_short_length, n, environment())",benign
vctrs,R/slice-chop.R,65,native_entry,".Call(ffi_vec_chop, x, indices, sizes)",benign
vctrs,R/slice-chop.R,93,native_entry,".Call(ffi_vec_chop_seq, x, args[[1]], args[[2]], args[[3]])",benign
vctrs,R/slice-interleave.R,98,native_entry,.Call(,benign
vctrs,R/slice.R,161,native_entry,".Call(ffi_slice, x, i, environment())",benign
vctrs,R/slice.R,249,native_entry,".Call(ffi_assign, x, i, value, slice_value, environment())",benign
vctrs,R/slice.R,263,native_entry,".Call(ffi_assign, x, i, value, slice_value, environment())",benign
vctrs,R/slice.R,323,native_entry,".Call(ffi_assign_seq, x, value, start, size, increasing, slice_value)",benign
vctrs,R/slice.R,328,native_entry,".Call(ffi_compact_seq, start, size, increasing)",benign
vctrs,R/slice.R,337,native_entry,".Call(ffi_assign_compact_condition, x, i, value, slice_value)",benign
vctrs,R/slice.R,341,native_entry,".Call(ffi_as_compact_condition, x)",benign
vctrs,R/slice.R,359,native_entry,.Call(,benign
vctrs,R/slice.R,406,native_entry,".Call(ffi_init, x, n, environment())",benign
vctrs,R/slice.R,411,native_entry,".Call(ffi_slice_seq, x, start, size, increasing)",benign
vctrs,R/slice.R,416,native_entry,".Call(ffi_slice_rep, x, i, n)",benign
vctrs,R/split.R,32,native_entry,".Call(vctrs_split, x, by)",benign
vctrs,R/subscript-loc.R,84,native_entry,.Call(,benign
vctrs,R/subscript-loc.R,135,native_entry,.Call(,benign
vctrs,R/subscript.R,39,native_entry,.Call(,benign
vctrs,R/subscript.R,49,native_entry,.Call(,benign
vctrs,R/type-data-frame.R,29,native_entry,".External(ffi_new_data_frame, x, n, class, ...)",benign
vctrs,R/type-data-frame.R,103,native_entry,".Call(ffi_df_list, list2(...), .size, .unpack, .name_repair, environment())",benign
vctrs,R/type-data-frame.R,187,native_entry,".Call(ffi_data_frame, list2(...), .size, .name_repair, environment())",benign
vctrs,R/type-data-frame.R,199,native_entry,".Call(ffi_df_proxy, x, kind)",benign
vctrs,R/type-data-frame.R,241,native_entry,.Call(,benign
vctrs,R/type-data-frame.R,252,native_entry,.Call(,benign
vctrs,R/type-data-frame.R,270,native_entry,".Call(ffi_df_ptype2_opts, x, y, opts = opts, environment())",benign
vctrs,R/type-data-frame.R,282,native_entry,.Call(,benign
vctrs,R/type-data-frame.R,374,native_entry,".Call(ffi_vec_bare_df_restore, x, to)",benign
vctrs,R/type-data-frame.R,380,native_entry,".Call(vctrs_df_size, x)",benign
vctrs,R/type-date-time.R,27,native_entry,".Call(vctrs_new_date, x)",benign
vctrs,R/type-date-time.R,33,native_entry,".Call(vctrs_new_datetime, x, tzone)",benign
vctrs,R/type-date-time.R,592,native_entry,".Call(vctrs_date_validate, x)",benign
vctrs,R/type-date-time.R,596,native_entry,".Call(vctrs_datetime_validate, x)",benign
vctrs,R/type-dplyr.R,1,ns_hook,# All methods in this file are conditionally registered in .onLoad(),benign
vctrs,R/type-integer64.R,122,native_entry,".Call(vctrs_integer64_proxy, x)",benign
vctrs,R/type-integer64.R,125,native_entry,".Call(vctrs_integer64_restore, x)",benign
vctrs,R/type-list-of.R,341,native_entry,".Call(vctrs_list_get, x, i)",benign
vctrs,R/type-list-of.R,346,native_entry,".Call(vctrs_list_get, x, i)",benign
vctrs,R/type-sclr.R,15,native_entry,".Call(vctrs_list_get, x, i)",benign
vctrs,R/type-sclr.R,20,native_entry,".Call(vctrs_list_get, x, i)",benign
vctrs,R/type-sclr.R,25,native_entry,".Call(vctrs_list_set, x, i, value)",benign
vctrs,R/type-sclr.R,30,native_entry,".Call(vctrs_list_set, x, i, value)",benign
vctrs,R/type-tibble.R,4,native_entry,.Call(,benign
vctrs,R/type-tibble.R,16,native_entry,.Call(,benign
vctrs,R/type-tibble.R,31,ns_hook,# Conditionally registered in .onLoad(),benign
vctrs,R/type-unspecified.R,87,native_entry,".Call(vctrs_unspecified, n)",benign
vctrs,R/type-unspecified.R,106,native_entry,".Call(vctrs_is_unspecified, x)",benign
vctrs,R/type-unspecified.R,127,native_entry,"return(.Call(vctrs_ptype_finalise, x))",benign
vctrs,R/type-vctr.R,384,ns_hook,# Dynamically registered in .onLoad(),benign
vctrs,R/type-vctr.R,389,ns_hook,# Dynamically registered in .onLoad(),benign
vctrs,R/type-vctr.R,394,ns_hook,# Dynamically registered in .onLoad(),benign
vctrs,R/type.R,154,native_entry,"return(.Call(ffi_ptype, x, x_arg, environment()))",benign
vctrs,R/type.R,167,native_entry,".External2(ffi_ptype_common, list2(...), .ptype, .finalise)",benign
vctrs,R/type.R,178,native_entry,.External2(,benign
vctrs,R/type.R,256,native_entry,".Call(vctrs_typeof, x, TRUE)",benign
vctrs,R/type.R,259,native_entry,".Call(vctrs_typeof, x, FALSE)",benign
vctrs,R/type.R,263,native_entry,".Call(ffi_type_info, x)",benign
vctrs,R/type.R,266,native_entry,".Call(ffi_proxy_info, x)",benign
vctrs,R/type2.R,50,native_entry,"return(.Call(ffi_ptype2, x, y, environment()))",benign
vctrs,R/type2.R,73,native_entry,.Call(,benign
vctrs,R/type2.R,334,native_entry,".Call(ffi_ptype2_opts, x, y, opts, environment())",benign
vctrs,R/type2.R,386,native_entry,".Call(ffi_typeof2, x, y)",benign
vctrs,R/type2.R,390,native_entry,".Call(ffi_typeof2_s3, x, y)",benign
vctrs,R/type2.R,405,native_entry,.Call(,benign
vctrs,R/type2.R,431,native_entry,".Call(vctrs_implements_ptype2, x)",benign
vctrs,R/utils.R,27,native_entry,".Call(ffi_outer_names, names, outer, vec_cast(n, int()))",benign
vctrs,R/utils.R,147,native_entry,".Call(vctrs_try_catch_callback, data, cnd)",benign
vctrs,R/utils.R,172,native_entry,".Call(vctrs_s3_find_method, generic, x, table)",benign
vctrs,R/utils.R,181,native_entry,".Call(ffi_s3_get_method, generic, class, table)",benign
vctrs,R/utils.R,250,native_entry,".Call(vctrs_fast_c, x, y)",benign
vctrs,R/vctrs-deprecated.R,100,native_entry,.Call(,benign
vctrs,R/zzz.R,3,ns_hook,".onLoad <- function(libname, pkgname) {",note
vctrs,R/zzz.R,207,native_entry,".Call(vctrs_init_library, ns_env())",benign
vctrs,src/rlang/rlang.c,90,c_getenv,"getenv(""RLIB_USE_LOCAL_PRECIOUS_LIST"") ||",benign
vctrs,src/rlang/rlang.c,91,c_getenv,"getenv(""CI"");",benign
withr,R/connection.R,12,fs_write,"#'   writeLines(c(""foo"", ""bar""), con)",benign
withr,R/defer-exit.R,28,source_call,# Returns an environment if expression is called directly from `source()`.,benign
withr,R/defer.R,20,source_call,#' @section Running handlers within `source()`:,benign
withr,R/defer.R,21,source_call,#' withr handlers run within `source()` are run when `source()` exits,benign
withr,R/defer.R,27,source_call,#' penalty of detecting `source()` in the normal usage of `defer()`.,benign
withr,R/defer.R,48,fs_write,#'   file.create(path),benign
withr,R/defer.R,79,source_call,# Automatically enable `source()` special-casing for the global,benign
withr,R/defer.R,80,source_call,# environment. This is the default for `source()` and the normal,benign
withr,R/defer.R,83,source_call,# run inside `withAutoprint()` which uses `source()`.,benign
withr,R/defer.R,86,source_call,# `source()` we don't require manual calling of,benign
withr,R/defer.R,100,source_call,# Don't handle `source()` by default to avoid a performance hit,benign
withr,R/env.R,5,Sys_getenv,"Sys.getenv(names(envs), names = TRUE, unset = NA)",benign
withr,R/env.R,18,Sys_getenv,"old <- Sys.getenv(names(envs), names = TRUE, unset = NA)",benign
withr,R/env.R,31,Sys_setenv,"do.call(""Sys.setenv"", as.list(envs[set]))",note
withr,R/env.R,68,Sys_setenv,#' @seealso [Sys.setenv()],benign
withr,R/env.R,70,Sys_getenv,"#' with_envvar(new = c(""GITHUB_PAT"" = ""abcdef""), Sys.getenv(""GITHUB_PAT""))",benign
withr,R/env.R,73,Sys_getenv,"#' Sys.getenv(""TEMP_SECRET"")",benign
withr,R/env.R,74,Sys_getenv,"#' with_envvar(new = c(""TEMP_SECRET"" = ""secret""), Sys.getenv(""TEMP_SECRET""))",benign
withr,R/env.R,75,Sys_getenv,"#' Sys.getenv(""TEMP_SECRET"")",benign
withr,R/file.R,10,fs_write,"#'   writeLines(""foo"", ""file1"")",benign
withr,R/file.R,14,fs_write,"#' with_file(list(""file1"" = writeLines(""foo"", ""file1"")), {",benign
withr,R/language.R,51,Sys_getenv,"if (Sys.getenv(""LC_ALL"", """") == """") {",benign
withr,R/language.R,72,Sys_getenv,"if (Sys.getenv(var) %in% c(""C"", ""C.UTF-8"")) {",note
withr,R/language.R,76,Sys_getenv,Sys.getenv(var),note
withr,R/makevars.R,61,fs_write,"writeLines(con = new_path, lines)",note
withr,R/makevars.R,84,fs_write,"#' writeLines(""void foo(int* bar) { *bar = 1; }\n"", ""foo.c"")",benign
withr,R/makevars.R,85,c_system,"#' system(""R CMD SHLIB --preclean -c foo.c"")",benign
withr,R/makevars.R,85,system_call,"#' system(""R CMD SHLIB --preclean -c foo.c"")",benign
withr,R/makevars.R,86,c_system,"#' with_makevars(c(CFLAGS = ""-O3""), system(""R CMD SHLIB --preclean -c foo.c""))",benign
withr,R/makevars.R,86,system_call,"#' with_makevars(c(CFLAGS = ""-O3""), system(""R CMD SHLIB --preclean -c foo.c""))",benign
withr,R/path.R,4,Sys_getenv,"strsplit(Sys.getenv(""PATH""), .Platform$path.sep)[[1]]",benign
withr,R/path.R,17,Sys_setenv,Sys.setenv(PATH = path),note
withr,R/path.R,30,Sys_setenv,#' @seealso [Sys.setenv()],benign
withr,R/path.R,33,Sys_getenv,"#' with_path(getwd(), Sys.getenv(""PATH""))",benign
withr,R/path.R,36,Sys_getenv,"#' with_path(getwd(), Sys.getenv(""PATH""), ""suffix"")",benign
withr,R/tempfile.R,86,fs_write,"writeLines(enc2utf8(lines), con, useBytes = TRUE)",note
withr,R/utils.R,29,Sys_getenv,"if (!is.na(f <- Sys.getenv(""R_MAKEVARS_USER"", NA_character_))) {",benign
withr,R/utils.R,34,Sys_getenv,"(Sys.getenv(""R_ARCH"") == ""/x64"") &&",benign
withr,R/utils.R,44,Sys_getenv,"if (!is.na(f <- Sys.getenv(""R_MAKEVARS_USER"", NA_character_))) {",benign
withr,R/utils.R,50,Sys_getenv,"f <- path.expand(paste0(""~/.R/Makevars-"", Sys.getenv(""R_PLATFORM"")))",benign
withr,R/utils.R,98,Sys_getenv,"if (identical(Sys.getenv(""TESTTHAT""), ""true"")) {",benign
withr,R/with.R,47,Sys_getenv,"#' Sys.getenv(""WITHR"")",benign
withr,R/with.R,48,Sys_getenv,"#' with_envvar(c(""WITHR"" = 2), Sys.getenv(""WITHR""))",benign
withr,R/with.R,49,Sys_getenv,"#' Sys.getenv(""WITHR"")",benign
withr,R/with.R,52,Sys_getenv,"#'   with_envvar(c(""A"" = 2), action = ""suffix"", Sys.getenv(""A""))",benign
withr,R/with.R,58,Sys_getenv,"#'   Sys.getenv(""WITHR"")",benign
withr,R/with.R,60,Sys_getenv,"#' Sys.getenv(""WITHR"")",benign
withr,R/with.R,63,ns_hook,.onLoad <- function(...) {,note
xfun,R/algorithm.R,28,native_entry,"x = .Call('rand_lcg', n, .seed, a, c, m, PACKAGE = 'xfun')",benign
xfun,R/app.R,431,url_conn,#' These functions are simple wrappers based on [url()] and,benign
xfun,R/app.R,433,url_conn,"#' passed to `url()`, and `read_utf8()` will send a \samp{GET} request",benign
xfun,R/app.R,475,url_conn,"""The url() function does not support the 'headers' argument. Please upgrade R (>= 3.6.0).""",note
xfun,R/base64.R,21,native_entry,".Call('base64_enc', x, PACKAGE = 'xfun')",benign
xfun,R/base64.R,33,native_entry,".Call('base64_dec', x, PACKAGE = 'xfun')",benign
xfun,R/base64.R,103,Sys_getenv,#' @examplesIf tolower(Sys.getenv('CI')) == 'true',benign
xfun,R/base64.R,119,readRDS,if (file_exists(p)) db = readRDS(p),note
xfun,R/base64.R,126,fs_write,"db[e] = m; if (dir_create(dirname(p))) saveRDS(db, p)",note
xfun,R/base64.R,155,fs_write,"file.copy(pkg_file('scripts', 'mime-type.txt'), ps1)",note
xfun,R/base64.R,160,system_call,"system2(cmd, c(arg, shQuote(x)), stdout = TRUE)[1]",note
xfun,R/browser.R,41,system_call,"if (system2(browser, args, stderr = FALSE) != 0) stop('Failed to print to ', output)",note
xfun,R/browser.R,60,fs_write,#' writeLines(c(,benign
xfun,R/browser.R,69,system_call,"html = system2(browser, args, stdout = TRUE, stderr = FALSE)",note
xfun,R/browser.R,126,Sys_getenv,"x = Sys.getenv(c('https_proxy', 'HTTPS_PROXY', 'http_proxy', 'HTTP_PROXY'))",benign
xfun,R/browser.R,136,Sys_getenv,"x = do.call(c, strsplit(Sys.getenv(c('no_proxy', 'NO_PROXY')), '[,;]'))",benign
xfun,R/cache.R,38,fs_write,"#' {})`. By default, [readRDS()] and [saveRDS()] are used. This argument can",benign
xfun,R/cache.R,38,readRDS,"#' {})`. By default, [readRDS()] and [saveRDS()] are used. This argument can",benign
xfun,R/cache.R,41,unserialize,"#' [serialize()] and [unserialize()]), `qs2` (using [qs2::qs_read()] and",benign
xfun,R/cache.R,171,load_call,ret = if (mem_cache) db[[id]] else rw$load(id),benign
xfun,R/cache.R,175,load_call,"delayedAssign(name, if (mem_cache) ret$values[[name]] else rw$load(file), assign.env = envir)",benign
xfun,R/cache.R,226,unserialize,"load = function(...) unserialize(read_bin(...)),",note
xfun,R/cache.R,234,readRDS,"load = function(...) readRDS(...),",note
xfun,R/cache.R,235,fs_write,"save = function(x, file, ...) saveRDS(x, file, ...)",note
xfun,R/cache.R,319,fs_write,#'   [saveRDS()].,benign
xfun,R/cache.R,338,fs_write,#'   `saveRDS()` and getting the MD5 digest of the file. Since the file,benign
xfun,R/cache.R,339,fs_write,"#'   generated by `saveRDS()` may be platform-dependent, the cache may not be",benign
xfun,R/cache.R,389,load_call,if (file_exists(path)) m$load(path) else {,benign
xfun,R/cache.R,400,fs_write,"if (is.character(x)) writeLines(x, f) else saveRDS(x, f)",note
xfun,R/cache.R,477,eval_parse,"#' xfun::find_locals(""eval(parse(text = 'y = x + 1'))"")  # no way",benign
xfun,R/cache.R,483,eval_parse,"fun = eval(parse2(c('function(){', code, '}'), fun), baseenv())",note
xfun,R/cache.R,564,readRDS,"if (length(f <- c_file(url, type)) && file.exists(f)) readRDS(f)",note
xfun,R/cache.R,569,fs_write,"saveRDS(data, f)",note
xfun,R/cache.R,601,readRDS,"u = vapply(f, function(x) names(readRDS(x)), character(1))",note
xfun,R/command.R,1,system_call,#' A customized wrapper for `system2()`,benign
xfun,R/command.R,3,system_call,"#' If `system2()` returns character output (e.g., with the argument `stdout =",benign
xfun,R/command.R,7,system_call,"#' @param command,args,... Passed to [system2()]. Note that `args` will always",benign
xfun,R/command.R,8,system_call,"#'   be quoted with [shQuote()] before passing to `system2()`, so you don't need",benign
xfun,R/command.R,10,system_call,#' @return The value returned by `system2()`.,benign
xfun,R/command.R,14,system_call,"#' x2 = system2('Rscript', shQuote(a), stdout = TRUE)",benign
xfun,R/command.R,21,system_call,"res = system2(command, shQuote(args), ...)",note
xfun,R/command.R,33,system_call,#' Call the command \command{optipng} via `system2()` to optimize all PNG,benign
xfun,R/command.R,37,system_call,#' @param ... Arguments to be passed to `system2()`.,benign
xfun,R/command.R,41,system_call,"if (Sys.which('optipng') != '') for (f in files) system2('optipng', shQuote(f), ...)",note
xfun,R/command.R,48,system_call,#' @param ... Other arguments to be passed to [system2()].,benign
xfun,R/command.R,50,system_call,#' @return A value returned by `system2()`.,benign
xfun,R/command.R,59,system_call,"system2(file.path(R.home('bin'), 'Rscript'), args, ...)",note
xfun,R/command.R,65,system_call,"system2(file.path(R.home('bin'), 'R'), c('CMD', args), ...)",note
xfun,R/command.R,78,system_call,"#' @param ...,wait Arguments to be passed to [system2()].",benign
xfun,R/command.R,103,fs_write,"saveRDS(list(fun, args), f[1])",note
xfun,R/command.R,108,readRDS,if (res == 0) readRDS(f[2]) else stop(,note
xfun,R/command.R,109,readRDS,"fail, if (file_exists(f[3])) c(': ', readRDS(f[3])) else '.', call. = FALSE",note
xfun,R/command.R,117,fs_write,"saveRDS(NULL, pid)",note
xfun,R/command.R,120,fs_write,"saveRDS(Sys.getpid(), pid)",note
xfun,R/command.R,136,readRDS,if (length(id <- readRDS(pid)) == 1) break,note
xfun,R/command.R,151,system_call,#' @param ... Arguments to be passed to [system2()] to run the,benign
xfun,R/command.R,153,system_call,#' @return The status code returned from `system2()`.,benign
xfun,R/command.R,157,system_call,"system2('taskkill', c(if (recursive) '/t', '/f', '/pid', pid), ...)",note
xfun,R/command.R,159,system_call,"system2('kill', c(pid, if (recursive) child_pids(pid)), ...)",note
xfun,R/command.R,165,system_call,"x = system2('sh', shQuote(c(pkg_file('scripts', 'child-pids.sh'), id)), stdout = TRUE)",note
xfun,R/command.R,172,system_call,"system2('powershell', c('-Command', shQuote(command)), stdout = TRUE)",note
xfun,R/command.R,223,system_call,# check the possible pid returned from system2(),benign
xfun,R/command.R,233,system_call,"# PowerShell is unavailable, fall back to system2(wait = FALSE), and the",benign
xfun,R/command.R,241,system_call,"tasklist = function() system2('tasklist', stdout = TRUE)",note
xfun,R/command.R,243,system_call,"system2(command, shQuote(args), wait = FALSE)",note
xfun,R/command.R,268,system_call,"system2(command, args, timeout = timeout)  # see what the error is",note
xfun,R/command.R,277,system_call,"system2('sh', c('-c', shQuote(code)))",note
xfun,R/command.R,298,system_call,#' @return Status code returned from [system2()] or,benign
xfun,R/command.R,299,curl_download,#'   `curl::curl_fetch_memory()`.,benign
xfun,R/command.R,299,http_client,#'   `curl::curl_fetch_memory()`.,benign
xfun,R/command.R,305,http_client,"curl::curl_upload(file, server)$status_code",note
xfun,R/command.R,307,system_call,"system2('curl', shQuote(c('-T', file, server)))",note
xfun,R/command.R,318,system_call,"if (system2('git', 'status', stderr = FALSE) == 0) system2('git', 'pull')",note
xfun,R/command.R,342,http_client,h = curl::new_handle(),note
xfun,R/command.R,343,http_client,params[[1]] = curl::form_file(params[[1]]),note
xfun,R/command.R,344,http_client,"curl::handle_setform(h, .list = params)",note
xfun,R/command.R,344,http_post,"curl::handle_setform(h, .list = params)",note
xfun,R/command.R,345,curl_download,"curl::curl_fetch_memory(server, h)$status_code",note
xfun,R/command.R,345,http_client,"curl::curl_fetch_memory(server, h)$status_code",note
xfun,R/command.R,348,system_call,"system2('curl', shQuote(c(",note
xfun,R/cran.R,41,download_file,"if (is.null(tryCatch(download.file(u, f, quiet = TRUE), error = function(e) NULL))) next",note
xfun,R/cran.R,63,Sys_getenv,!is.na(check_package_name()) || tolower(Sys.getenv('_R_CHECK_LICENSE_')) == 'true',benign
xfun,R/cran.R,69,Sys_getenv,isTRUE(as.logical(Sys.getenv('_R_CHECK_CRAN_INCOMING_REMOTE_'))),benign
xfun,R/cran.R,75,Sys_getenv,"Sys.getenv('_R_CHECK_PACKAGE_NAME_', NA)",benign
xfun,R/cran.R,134,http_client,"uploaded_file = curl::form_file(file), name = info[1], email = info[2],",note
xfun,R/cran.R,141,http_client,h = curl::new_handle(),note
xfun,R/cran.R,142,http_client,"curl::handle_setform(h, .list = params)",note
xfun,R/cran.R,142,http_post,"curl::handle_setform(h, .list = params)",note
xfun,R/cran.R,143,curl_download,"res = curl::curl_fetch_memory(server, h)",note
xfun,R/cran.R,143,http_client,"res = curl::curl_fetch_memory(server, h)",note
xfun,R/cran.R,153,http_client,h = curl::new_handle(),note
xfun,R/cran.R,154,http_client,"curl::handle_setform(h, .list = list(pkg_id = id, submit = 'Submit package'))",note
